1.6221	1
1.6224	1
1.6228	0
1.6228	0
1.6238	1
1.6250	1
1.6251	1
1.6259	1
1.6265	0
1.6268	0
1.6272	0
1.6285	0
1.6286	0
1.6289	1
1.6300	1
1.6302	0
1.6319	0
1.6326	0
1.6331	1
1.6338	0
1.6341	0
1.6345	0
1.6353	1
1.6356	0
1.6357	1
1.6368	0
1.6372	0
1.6385	0
1.6390	0
1.6396	1
1.6399	1
1.6408	1
1.6408	0
1.6414	0
1.6422	1
1.6427	1
1.6445	0
1.6445	0
1.6449	0
1.6455	1
1.6462	1
1.6470	1
1.6470	1
1.6479	1
1.6487	0
1.6492	1
1.6500	1
1.6508	1
1.6521	0
1.6522	1
1.6522	1
1.6529	0
1.6542	0
1.6551	0
1.6558	1
1.6560	0
1.6560	0
1.6560	1
1.6563	0
1.6583	1
1.6598	0
1.6610	0
1.6614	1
1.6614	0
1.6619	0
1.6631	0
1.6632	1
1.6634	1
1.6635	0
1.6640	0
1.6646	1
1.6660	1
1.6665	1
1.6669	1
1.6669	1
1.6684	1
1.6695	0
1.6707	1
1.6707	1
1.6707	1
1.6716	1
1.6717	1
1.6725	0
1.6726	0
1.6749	0
1.6751	1
1.6772	1
1.6774	1
1.6789	1
1.6797	1
1.6803	0
1.6817	0
1.6820	0
1.6856	0
1.6858	0
1.6859	0
1.6865	1
1.6865	1
1.6879	1
1.6897	1
1.6919	0
1.6925	0
1.6926	0
1.6931	0
1.6941	1
1.6957	1
1.6974	0
1.6977	0
1.6977	0
1.7006	0
1.7015	1
1.7015	1
1.7026	1
1.7028	1
1.7029	0
1.7058	1
1.7066	1
1.7073	0
1.7085	1
1.7085	1
1.7086	0
1.7098	1
1.7115	0
1.7124	1
1.7139	0
1.7158	0
1.7170	1
1.7171	0
1.7175	1
1.7187	0
1.7190	1
1.7195	0
1.7202	0
1.7213	0
1.7251	0
1.7253	0
1.7257	0
1.7292	1
1.7299	0
1.7304	0
1.7304	0
1.7308	0
1.7320	0
1.7345	0
1.7348	0
1.7367	1
1.7367	1
1.7376	0
1.7417	0
1.7428	0
1.7440	0
1.7453	0
1.7476	0
1.7496	0
1.7504	0
1.7509	0
1.7532	0
1.7580	0
1.7584	0
1.7610	0
1.7621	0
1.7671	0
1.7721	0
1.7755	1
1.7760	1
1.7767	0
1.7768	0
1.8019	0
1.8032	1
1.8103	0
1.8125	1
1.8136	0
1.8406	0
1.8415	0
1.8503	0
1.8521	0
1.8687	0
1.8757	0
1.8799	0
